parent_sample	focus_sample	first_degree_neighbor_sample
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0391_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0392_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0393_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0394_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0395_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0396_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0397_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0398_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0400_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0401_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR17_0402_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR20_0484_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR20_0492_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR20_0493_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR20_0495_S01
TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541	THR20_0497_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TARGET-40-0A4I5B-01A-01R
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-06-0190-02
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-28-5218-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-3U-A98G-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-3U-A98I-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-A8-A08H-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-BH-A6R9-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-D3-A1Q4-06
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-D3-A1Q8-06
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-D3-A2JA-06
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-D3-A8GE-06
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-DX-A3LS-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-DX-A3UA-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-DX-A6BG-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-DX-A8BV-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-DX-AB2L-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-DX-AB2P-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-DX-AB2T-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-ER-A19D-06
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-ER-A2NC-06
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-FS-A1ZH-06
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-FX-A3NK-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-GN-A266-06
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-MB-A8JL-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-QQ-A8VD-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-QQ-A8VG-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-SG-A6Z4-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-TS-A7P3-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-VT-A80J-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-W3-A828-06
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TCGA-Z4-A8JB-01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH03_0027_S03
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH03_0159_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH03_0159_S02
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH03_0296_S03
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH06_0625_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH06_0633_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH06_0634_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH06_0646_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH27_1271_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH27_1272_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH27_1272_S02
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH27_1273_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH27_1353_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH27_1354_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	TH27_1404_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR15_0356_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR25_0639_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR25_0643_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR29_0748_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR29_0778_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR29_0779_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR30_0852_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR31_0887_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR31_0892_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR31_0893_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR31_0895_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR31_0896_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR31_0915_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR31_0916_S01
TH_Eval_018	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	THR31_1391_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0387_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0388_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0389_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0390_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0391_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0392_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0393_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0394_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0395_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0396_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0397_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0398_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0400_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR17_0402_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR20_0492_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR20_0493_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR20_0495_S01
TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248	THR20_0497_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0387_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0388_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0389_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0390_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0391_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0392_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0393_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0394_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0395_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0396_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0397_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR17_0398_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR20_0492_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR20_0493_S01
TH_Eval_016	TH_Eval_016_est10M_UMEND_seqtk_seed_5962	THR20_0497_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	TARGET-50-PAKKSE-01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	TCGA-N5-A4R8-01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	TCGA-N7-A4Y5-01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	TH03_0006_S03
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	TH27_1164_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	TH27_1164_S02
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	TH34_1163_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR28_0686_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR28_0687_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR28_0688_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0722_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0724_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0725_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0727_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0728_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0729_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0730_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0731_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0732_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0733_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0735_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0736_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0738_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0741_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0743_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0745_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0746_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0747_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0748_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0749_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0750_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0752_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0753_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0755_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0758_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0759_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0761_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0762_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0763_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0764_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0765_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0766_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0768_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0770_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0773_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0776_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0778_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0779_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0781_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0782_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0783_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0784_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0785_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0786_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0787_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0789_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0790_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0791_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0792_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0793_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0795_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0798_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0799_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0800_S01
TH_Eval_014	TH_Eval_014_est50M_UMEND_seqtk_seed_3424	THR29_0802_S01
TH_Eval_019	TH_Eval_019_est50M_UMEND_seqtk_seed_7504	TCGA-WK-A8XQ-01
TH_Eval_019	TH_Eval_019_est50M_UMEND_seqtk_seed_7504	TH03_0018_S01
TH_Eval_019	TH_Eval_019_est50M_UMEND_seqtk_seed_7504	TH03_0018_S02
TH_Eval_019	TH_Eval_019_est50M_UMEND_seqtk_seed_7504	THR30_0825_S01
TH_Eval_019	TH_Eval_019_est50M_UMEND_seqtk_seed_7504	THR30_0863_S01
TH_Eval_019	TH_Eval_019_est50M_UMEND_seqtk_seed_7504	THR32_0941_S01
TH_Eval_019	TH_Eval_019_est50M_UMEND_seqtk_seed_7504	THR32_0946_S01
TH_Eval_019	TH_Eval_019_est50M_UMEND_seqtk_seed_7504	THR32_0949_S01
TH_Eval_018	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	TCGA-06-0190-02
TH_Eval_018	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	TCGA-28-5218-01
TH_Eval_018	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	TCGA-3U-A98G-01
TH_Eval_018	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	TCGA-3U-A98I-01
TH_Eval_018	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	TCGA-A8-A08H-01
TH_Eval_018	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	TCGA-BH-A6R9-01
