gene	parent_id	expression_bin	sample_id	expression	target_UMEND_count	median_of_depth_bin	publication_id
FGD6	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	2.19849415364	1	0	S4
FGD6	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.49057013045	44	44	S4
FGD6	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.49057013045	48	48	S4
FGD6	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.47508488295	32	32	S4
FGD6	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.464668267	16	16	S4
FGD6	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.31614574229	4	4	S4
FGD6	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.55090066465	8	8	S4
FGD6	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.5210507369	24	24	S4
FGD6	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.38956681176	20	20	S4
FGD6	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.41683974191	40	40	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.57531233069	28	28	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.62760683813	12	12	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.6182386556	36	36	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	0.895302621333	1	0	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.48542682717	44	44	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.48026512205	48	48	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.54596836911	32	32	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.43829285158	16	16	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.30451104181	4	4	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.35614381023	8	8	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.48026512205	24	24	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.39506279952	20	20	S4
LINC00921	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.51096191928	40	40	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.57046293103	28	28	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.41142624573	12	12	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.516015147	36	36	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	0.963474123975	1	0	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.47508488295	44	44	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.48026512205	48	48	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.49569516262	32	32	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.5993177937	16	16	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.50080205306	4	4	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.50589092973	8	8	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.45943161864	24	24	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.52606881167	20	20	S4
FEM1A	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.49057013045	40	40	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.51096191928	28	28	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.37295209791	12	12	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.52606881167	36	36	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	2.16349873228	1	0	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.56071495447	44	44	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.50589092973	48	48	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.49569516262	32	32	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.49569516262	16	16	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.82374936031	4	4	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.44360665148	8	8	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.60407132367	24	24	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.56559717585	20	20	S4
CTD-2192J16.20	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.50080205306	40	40	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.50080205306	28	28	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.15055967658	12	12	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.42760617278	36	36	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	0.799087306074	1	0	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.46988597627	44	44	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.50589092973	48	48	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.09085343045	32	32	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	0.978195629682	16	16	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	0.895302621333	4	4	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.04963076772	8	8	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.57531233069	24	24	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.39506279952	20	20	S4
LINC01355	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.50080205306	40	40	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.45943161864	28	28	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.45417589319	12	12	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.49057013045	36	36	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	1.93357263826	1	0	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.51096191928	44	44	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.516015147	48	48	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.32768736418	32	32	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.54596836911	16	16	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.13750352375	4	4	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.20789285164	8	8	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.40599235968	24	24	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.42223300068	20	20	S4
FAM19A4	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.55090066465	40	40	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.45417589319	28	28	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.29865831556	12	12	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.53605290024	36	36	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	0.895302621333	1	0	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.3840498068	44	44	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.49057013045	48	48	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.464668267	32	32	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.43829285158	16	16	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.67807190511	4	4	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.35049724708	8	8	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.48542682717	24	24	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.31614574229	20	20	S4
ZBED8	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.43295940728	40	40	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.48542682717	28	28	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.464668267	12	12	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.43295940728	36	36	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	1.25701061821	1	0	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.44360665148	44	44	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.49569516262	48	48	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.50080205306	32	32	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.6599245584	16	16	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.124328135	4	4	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.16992500144	8	8	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.53106949273	24	24	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.64616265716	20	20	S4
CCDC88C	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.516015147	40	40	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.516015147	28	28	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.77399632511	12	12	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.57531233069	36	36	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	1.92979099772	1	0	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.55090066465	44	44	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.51096191928	48	48	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.62293035092	32	32	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.38956681176	16	16	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.13750352375	4	4	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.63691458036	8	8	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.32192809489	24	24	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.51096191928	20	20	S4
EXOC3-AS1	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.6322682155	40	40	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.67355642399	28	28	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	0.790772037862	12	12	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.50080205306	36	36	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	0	1	0	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.45943161864	44	44	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.51096191928	48	48	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.26903314646	32	32	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.6322682155	16	16	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.7782085764	4	4	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.71369581484	8	8	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.31034012061	24	24	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	0.855989697308	20	20	S4
RP11-889L3.1	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.16992500144	40	40	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.45417589319	28	28	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.45417589319	12	12	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.5993177937	36	36	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	0	1	0	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.40599235968	44	44	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.48026512205	48	48	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.51096191928	32	32	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.51096191928	16	16	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	2.17951105027	4	4	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.73118324157	8	8	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.3840498068	24	24	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.50080205306	20	20	S4
OSGIN1	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.46988597627	40	40	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.49057013045	28	28	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.49057013045	12	12	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.49569516262	36	36	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	2.18586654531	1	0	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.47508488295	44	44	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.50589092973	48	48	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.41683974191	32	32	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.47508488295	16	16	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.49569516262	4	4	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.5993177937	8	8	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.48542682717	24	24	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.49569516262	20	20	S4
ITGA2	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.5210507369	40	40	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.46988597627	28	28	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.59454854955	12	12	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.78240856493	36	36	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	0	1	0	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.55581615506	44	44	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.50080205306	48	48	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.33342373373	32	32	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	0.925999418556	16	16	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	0.367371065649	4	4	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.50080205306	8	8	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.56071495447	24	24	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.92599941856	20	20	S4
RP11-176H8.1	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.344828497	40	40	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.75702324651	28	28	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.51096191928	12	12	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.78240856493	36	36	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	0.83995958749	1	0	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.35614381023	44	44	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.51096191928	48	48	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.55090066465	32	32	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	2.15055967658	16	16	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.60880924268	4	4	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.46988597627	8	8	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.64616265716	24	24	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.49569516262	20	20	S4
STRIP2	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.516015147	40	40	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.52606881167	28	28	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	0	12	12	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.67807190511	36	36	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	3.97819562968	1	0	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.5993177937	44	44	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.50589092973	48	48	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.45943161864	32	32	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	0.286881147788	16	16	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	2.64385618977	4	4	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	2.28392177231	8	8	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.89530262133	24	24	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.95977015521	20	20	S4
CTD-2369P2.12	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.91838623445	40	40	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.48542682717	28	28	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	1.56071495447	12	12	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.49569516262	36	36	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	1.82781902462	1	0	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.516015147	44	44	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.51096191928	48	48	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.62760683813	32	32	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.63691458036	16	16	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	1.29278174923	4	4	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.28688114779	8	8	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.55090066465	24	24	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.39506279952	20	20	S4
RP11-705C15.3	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.52606881167	40	40	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	1.46988597627	28	28	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	0.956056652412	12	12	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	1.56559717585	36	36	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	0	1	0	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est44M_UMEND_seqtk_seed_3778	1.70043971814	44	44	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est48M_UMEND_seqtk_seed_4374	1.50589092973	48	48	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est32M_UMEND_seqtk_seed_3452	1.76977173925	32	32	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est16M_UMEND_seqtk_seed_2214	1.23266075679	16	16	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est4M_UMEND_seqtk_seed_4596	2.04614178164	4	4	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est8M_UMEND_seqtk_seed_2594	1.67807190511	8	8	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est24M_UMEND_seqtk_seed_0734	1.63691458036	24	24	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est20M_UMEND_seqtk_seed_7447	1.49569516262	20	20	S4
FNDC1-IT1	TH_Eval_018	1.5	TH_Eval_018_est40M_UMEND_seqtk_seed_3320	1.67355642399	40	40	S4
